,Unnamed: 0,Tar,Item,Condition,Completion,Part,Cloze,Cloze_Balanced,Association_Noun,Association_Verb,Association_MainVerb,article,target,context,semantic_association,implementation,model
262,263,Feld,66,C,mit einem Gaul.,2,0.0,0,6.8,2.1,2.5,das,Feld,"Früher kopierte der Landwirt, der den Traktor gestartet hatte, das",0.5344550609588623,WE,dewiki_20180420_100d
263,264,Feld,66,D,mit einem Gaul.,2,0.0,0,3.9,1.1,2.5,das,Feld,"Früher kopierte der Landwirt, der den Sonnenhut aufgesetzt hatte, das",0.5230231881141663,WE,dewiki_20180420_100d
264,265,Schuh,67,A,und polierte ihn.,1,0.5,0,6.4,4.1,4.9,den,Schuh,"Heute Morgen flickte der Schuster, der den Absatz ausgetauscht hatte, den",0.5338358283042908,WE,dewiki_20180420_100d
265,266,Schuh,67,B,und polierte ihn.,1,0.75,0,1.2,1.0,4.9,den,Schuh,"Heute Morgen flickte der Schuster, der die Sirene gehört hatte, den",0.5504283905029297,WE,dewiki_20180420_100d
266,267,Schuh,67,C,und polierte ihn.,1,0.0,0,6.4,4.1,1.0,den,Schuh,"Heute Morgen schmeckte der Schuster, der den Absatz ausgetauscht hatte, den",0.5333133935928345,WE,dewiki_20180420_100d
267,268,Schuh,67,D,und polierte ihn.,1,0.0,0,1.2,1.0,1.0,den,Schuh,"Heute Morgen schmeckte der Schuster, der die Sirene gehört hatte, den",0.5493422746658325,WE,dewiki_20180420_100d
268,269,Koffer,68,A,für die Kreuzfahrt.,1,0.83,0,6.6,3.5,6.9,den,Koffer,"Schnell packte der Urlauber, als er die Klamotten gefaltet hatte, den",0.5849948525428772,WE,dewiki_20180420_100d
269,270,Koffer,68,B,für die Kreuzfahrt.,1,0.5,0,1.2,1.9,6.9,den,Koffer,"Schnell packte der Urlauber, als er die Gardinen aufgezogen hatte, den",0.5693726539611816,WE,dewiki_20180420_100d
270,271,Koffer,68,C,für die Kreuzfahrt.,1,0.0,0,6.6,3.5,1.2,den,Koffer,"Schnell rührte der Urlauber, als er die Klamotten gefaltet hatte, den",0.5518481135368347,WE,dewiki_20180420_100d
271,272,Koffer,68,D,für die Kreuzfahrt.,1,0.0,0,1.2,1.9,1.2,den,Koffer,"Schnell rührte der Urlauber, als er die Gardinen aufgezogen hatte, den",0.532150387763977,WE,dewiki_20180420_100d
272,273,Honig,69,A,aus den Waben.,0,1.0,1,6.9,1.0,5.5,den,Honig,"Sorgfältig erntet der Imker, nachdem er den Bienenstock erreicht hat, den",0.5603681802749634,WE,dewiki_20180420_100d
273,274,Honig,69,B,aus den Waben.,0,0.92,1,2.8,1.1,5.5,den,Honig,"Sorgfältig erntet der Imker, nachdem er das Haus verlassen hat, den",0.5166901350021362,WE,dewiki_20180420_100d
274,275,Honig,69,C,aus den Waben.,0,0.0,1,6.9,1.0,1.2,den,Honig,"Sorgfältig näht der Imker, nachdem er den Bienenstock erreicht hat, den",0.5541927218437195,WE,dewiki_20180420_100d
275,276,Honig,69,D,aus den Waben.,0,0.0,1,2.8,1.1,1.2,den,Honig,"Sorgfältig näht der Imker, nachdem er das Haus verlassen hat, den",0.5050228834152222,WE,dewiki_20180420_100d
276,277,Gewehr,70,A,und zielt erneut.,0,0.42,1,6.4,6.1,6.0,das,Gewehr,"Vorsichtig lädt der Jäger, der die Munition verschossen hat, das",0.6018437743186951,WE,dewiki_20180420_100d
277,278,Gewehr,70,B,und zielt erneut.,0,0.5,1,1.4,1.3,6.0,das,Gewehr,"Vorsichtig lädt der Jäger, der den Campingplatz verlassen hat, das",0.4629329741001129,WE,dewiki_20180420_100d
278,279,Gewehr,70,C,und zielt erneut.,0,0.0,1,6.4,6.1,1.3,das,Gewehr,"Vorsichtig schneidet der Jäger, der die Munition verschossen hat, das",0.5873085856437683,WE,dewiki_20180420_100d
279,280,Gewehr,70,D,und zielt erneut.,0,0.0,1,1.4,1.3,1.3,das,Gewehr,"Vorsichtig schneidet der Jäger, der den Campingplatz verlassen hat, das",0.45767661929130554,WE,dewiki_20180420_100d
280,281,Mörtel,71,A,für die Mauer.,0,0.42,0,6.1,4.0,6.0,den,Mörtel,"Vorsichtig mischte der Maurer, der die Backsteine aufeinanderlegte, den",0.577314019203186,WE,dewiki_20180420_100d
281,282,Mörtel,71,B,für die Mauer.,0,0.25,0,1.4,1.0,6.0,den,Mörtel,"Vorsichtig mischte der Maurer, der die Nachbarn belauschte, den",0.4236360490322113,WE,dewiki_20180420_100d
282,283,Mörtel,71,C,für die Mauer.,0,0.0,0,6.1,4.0,1.3,den,Mörtel,"Vorsichtig schrieb der Maurer, der die Backsteine aufeinanderlegte, den",0.5470435619354248,WE,dewiki_20180420_100d
283,284,Mörtel,71,D,für die Mauer.,0,0.0,0,1.4,1.0,1.3,den,Mörtel,"Vorsichtig schrieb der Maurer, der die Nachbarn belauschte, den",0.3889264464378357,WE,dewiki_20180420_100d
284,285,Mehl,72,A,aus dem Korn.,2,0.67,0,6.9,1.4,5.9,das,Mehl,"Vorgestern mahlte der Müller, der die Mühle betrieb, das",0.5648626089096069,WE,dewiki_20180420_100d
285,286,Mehl,72,B,aus dem Korn.,2,0.5,0,1.0,1.1,5.9,das,Mehl,"Vorgestern mahlte der Müller, der das Lied pfiff, das",0.5638198256492615,WE,dewiki_20180420_100d
286,287,Mehl,72,C,aus dem Korn.,2,0.0,0,6.9,1.4,2.4,das,Mehl,"Vorgestern verzierte der Müller, der die Mühle betrieb, das",0.529244601726532,WE,dewiki_20180420_100d
287,288,Mehl,72,D,aus dem Korn.,2,0.17,0,1.0,1.1,2.4,das,Mehl,"Vorgestern verzierte der Müller, der das Lied pfiff, das",0.5111066699028015,WE,dewiki_20180420_100d
288,289,Kuh,73,A,und brachte ihr frisches Heu.,0,1.0,0,7.0,4.5,6.8,die,Kuh,"Vorsichtig melkte der Viehzüchter, nachdem er den Stall ausgemistet hatte, die",0.5571557879447937,WE,dewiki_20180420_100d
289,290,Kuh,73,B,und brachte ihr frisches Heu.,0,0.75,0,3.1,1.0,6.8,die,Kuh,"Vorsichtig melkte der Viehzüchter, nachdem er das Gemüse sortiert hatte, die",0.5519675016403198,WE,dewiki_20180420_100d
290,291,Kuh,73,C,und brachte ihr frisches Heu.,0,0.0,0,7.0,4.5,1.4,die,Kuh,"Vorsichtig kleidete der Viehzüchter, nachdem er den Stall ausgemistet hatte, die",0.5577661991119385,WE,dewiki_20180420_100d
291,292,Kuh,73,D,und brachte ihr frisches Heu.,0,0.08,0,3.1,1.0,1.4,die,Kuh,"Vorsichtig kleidete der Viehzüchter, nachdem er das Gemüse sortiert hatte, die",0.5546390414237976,WE,dewiki_20180420_100d
292,293,Bett,74,A,und das Kissen.,0,0.92,0,6.9,4.7,6.9,das,Bett,"Zuerst bezog der Hotelangestellte, nachdem er den Bezug entfaltet hatte, das",0.4861871302127838,WE,dewiki_20180420_100d
293,294,Bett,74,B,und das Kissen.,0,0.67,0,1.1,1.8,6.9,das,Bett,"Zuerst bezog der Hotelangestellte, nachdem er den Hamburger verspeist hatte, das",0.5187391638755798,WE,dewiki_20180420_100d
294,295,Bett,74,C,und das Kissen.,0,0.08,0,6.9,4.7,1.2,das,Bett,"Zuerst fälschte der Hotelangestellte, nachdem er den Bezug entfaltet hatte, das",0.4892582893371582,WE,dewiki_20180420_100d
295,296,Bett,74,D,und das Kissen.,0,0.0,0,1.1,1.8,1.2,das,Bett,"Zuerst fälschte der Hotelangestellte, nachdem er den Hamburger verspeist hatte, das",0.5194747447967529,WE,dewiki_20180420_100d
296,297,Ziel,75,A,und durchtrennt die Ziellinie.,1,0.92,0,6.0,5.8,6.6,das,Ziel,"Augenblicklich erreicht der Sprinter, der das Rennen gewinnt, das",0.6096675992012024,WE,dewiki_20180420_100d
297,298,Ziel,75,B,und durchtrennt die Ziellinie.,1,0.75,0,1.9,2.7,6.6,das,Ziel,"Augenblicklich erreicht der Sprinter, der den Wind genießt, das",0.559468686580658,WE,dewiki_20180420_100d
298,299,Ziel,75,C,und durchtrennt die Ziellinie.,1,0.0,0,6.0,5.8,1.9,das,Ziel,"Augenblicklich reinigt der Sprinter, der das Rennen gewinnt, das",0.5821915864944458,WE,dewiki_20180420_100d
299,300,Ziel,75,D,und durchtrennt die Ziellinie.,1,0.0,0,1.9,2.7,1.9,das,Ziel,"Augenblicklich reinigt der Sprinter, der den Wind genießt, das",0.5297800898551941,WE,dewiki_20180420_100d
300,301,Welle,76,A,bis zum Strand.,0,0.58,0,5.1,1.3,7.0,die,Welle,"Direkt surft der Surfer, der die Badehose angezogen hat, die",0.5639940500259399,WE,dewiki_20180420_100d
301,302,Welle,76,B,bis zum Strand.,0,0.42,0,3.2,1.3,7.0,die,Welle,"Direkt surft der Surfer, der den Tagesausflug unternommen hat, die",0.5149703621864319,WE,dewiki_20180420_100d
302,303,Welle,76,C,bis zum Strand.,0,0.0,0,5.1,1.3,1.5,die,Welle,"Direkt reserviert der Surfer, der die Badehose angezogen hat, die",0.5725480318069458,WE,dewiki_20180420_100d
303,304,Welle,76,D,bis zum Strand.,0,0.0,0,3.2,1.3,1.5,die,Welle,"Direkt reserviert der Surfer, der den Tagesausflug unternommen hat, die",0.5180913209915161,WE,dewiki_20180420_100d
304,305,Fahrkarten,77,A,der Pendler.,0,0.5,1,6.7,3.3,6.6,die,Fahrkarten,"Gut gelaunt kontrollierte der Schaffner, der das Zugabteil betreten hatte, die",0.48918262124061584,WE,dewiki_20180420_100d
305,306,Fahrkarten,77,B,der Pendler.,0,0.42,1,2.8,2.4,6.6,die,Fahrkarten,"Gut gelaunt kontrollierte der Schaffner, der die Mittagspause beendet hatte, die",0.4568479359149933,WE,dewiki_20180420_100d
306,307,Fahrkarten,77,C,der Pendler.,0,0.0,1,6.7,3.3,1.3,die,Fahrkarten,"Gut gelaunt zitierte der Schaffner, der das Zugabteil betreten hatte, die",0.4731441140174866,WE,dewiki_20180420_100d
307,308,Fahrkarten,77,D,der Pendler.,0,0.0,1,2.8,2.4,1.3,die,Fahrkarten,"Gut gelaunt zitierte der Schaffner, der die Mittagspause beendet hatte, die",0.44226720929145813,WE,dewiki_20180420_100d
308,309,Leitung,78,A,im Gebäude.,0,0.5,1,6.8,4.5,6.2,die,Leitung,"Am Mittag verlegte der Elektriker, nachdem er den Strom abgeschaltet hatte, die",0.5094945430755615,WE,dewiki_20180420_100d
309,310,Leitung,78,B,im Gebäude.,0,0.41,1,2.2,3.4,6.2,die,Leitung,"Am Mittag verlegte der Elektriker, nachdem er den Anwohner informiert hatte, die",0.504084587097168,WE,dewiki_20180420_100d
310,311,Leitung,78,C,im Gebäude.,0,0.0,1,6.8,4.5,1.5,die,Leitung,"Am Mittag verfasste der Elektriker, nachdem er den Strom abgeschaltet hatte, die",0.5217466354370117,WE,dewiki_20180420_100d
311,312,Leitung,78,D,im Gebäude.,0,0.0,1,2.2,3.4,1.5,die,Leitung,"Am Mittag verfasste der Elektriker, nachdem er den Anwohner informiert hatte, die",0.513112485408783,WE,dewiki_20180420_100d
312,313,Segel,79,A,des großen Bootes.,3,0.42,1,5.5,4.4,5.8,die,Segel,"Langsam hisst der Matrose, nachdem er die Taue gekappt hat, die",0.5943132638931274,WE,dewiki_20180420_100d
313,314,Segel,79,B,des großen Bootes.,3,0.42,1,2.2,2.7,5.8,die,Segel,"Langsam hisst der Matrose, nachdem er die Handschuhe angezogen hat, die",0.5826194882392883,WE,dewiki_20180420_100d
314,315,Segel,79,C,des großen Bootes.,3,0.0,1,5.5,4.4,1.9,die,Segel,"Langsam verzehrt der Matrose, nachdem er die Taue gekappt hat, die",0.5586524605751038,WE,dewiki_20180420_100d
315,316,Segel,79,D,des großen Bootes.,3,0.0,1,2.2,2.7,1.9,die,Segel,"Langsam verzehrt der Matrose, nachdem er die Handschuhe angezogen hat, die",0.5427674055099487,WE,dewiki_20180420_100d
316,317,Gläser,80,A,und spricht mit dem Kollegen.,0,0.67,1,5.2,1.4,5.8,die,Gläser,"Direkt entspiegelt der Optiker, nachdem er den Sehtest durchgeführt hat, die",0.5302276611328125,WE,dewiki_20180420_100d
317,318,Gläser,80,B,und spricht mit dem Kollegen.,0,0.67,1,1.5,5.0,5.8,die,Gläser,"Direkt entspiegelt der Optiker, nachdem er die Jahresabrechnung aufgestellt hat, die",0.517553985118866,WE,dewiki_20180420_100d
318,319,Gläser,80,C,und spricht mit dem Kollegen.,0,0.0,1,5.2,1.4,4.3,die,Gläser,"Direkt verschließt der Optiker, nachdem er den Sehtest durchgeführt hat, die",0.4953347146511078,WE,dewiki_20180420_100d
319,320,Gläser,80,D,und spricht mit dem Kollegen.,0,0.0,1,1.5,5.0,4.3,die,Gläser,"Direkt verschließt der Optiker, nachdem er die Jahresabrechnung aufgestellt hat, die",0.4810945391654968,WE,dewiki_20180420_100d
320,321,Korb,81,A,und holt einen Punkt.,0,0.83,0,6.0,4.8,4.8,den,Korb,"Auf der Stelle wirft der Basketballer, der den Ball gedribbelt hat, den",0.5364896655082703,WE,dewiki_20180420_100d
321,322,Korb,81,B,und holt einen Punkt.,0,0.5,0,2.9,1.8,4.8,den,Korb,"Auf der Stelle wirft der Basketballer, der die Sitzbank verlassen hat, den",0.5149028301239014,WE,dewiki_20180420_100d
322,323,Korb,81,C,und holt einen Punkt.,0,0.0,0,6.0,4.8,1.8,den,Korb,"Auf der Stelle bucht der Basketballer, der den Ball gedribbelt hat, den",0.5086188912391663,WE,dewiki_20180420_100d
323,324,Korb,81,D,und holt einen Punkt.,0,0.0,0,2.9,1.8,1.8,den,Korb,"Auf der Stelle bucht der Basketballer, der die Sitzbank verlassen hat, den",0.48631879687309265,WE,dewiki_20180420_100d
324,325,Muschel,82,A,und holt die Perle.,0,0.92,0,6.2,1.5,4.2,die,Muschel,"Ohne zu zögern knackt der Perlentaucher, der den Meeresgrund erreicht hat, die",0.4459313154220581,WE,dewiki_20180420_100d
325,326,Muschel,82,B,und holt die Perle.,0,0.75,0,1.0,1.2,4.2,die,Muschel,"Ohne zu zögern knackt der Perlentaucher, der die Taschenlampe angemacht hat, die",0.4452436864376068,WE,dewiki_20180420_100d
326,327,Muschel,82,C,und holt die Perle.,0,0.0,0,6.2,1.5,1.4,die,Muschel,"Ohne zu zögern verknotet der Perlentaucher, die den Meeresgrund erreicht hat, die",0.4762268364429474,WE,dewiki_20180420_100d
327,328,Muschel,82,D,und holt die Perle.,0,0.0,0,1.0,1.2,1.4,die,Muschel,"Ohne zu zögern verknotet der Perlentaucher, der die Taschenlampe angemacht hat, die",0.47991877794265747,WE,dewiki_20180420_100d
328,329,Bogen,83,A,und feuert den Pfeil ab.,0,1.0,0,7.0,2.1,6.7,den,Bogen,"Umsichtig spannt der Schütze, der den Pfeil gespitzt hat, den",0.6879363656044006,WE,dewiki_20180420_100d
329,330,Bogen,83,B,und feuert den Pfeil ab.,0,0.67,0,1.5,1.2,6.7,den,Bogen,"Umsichtig spannt der Schütze, der das Laub zusammengekehrt hat, den",0.6173829436302185,WE,dewiki_20180420_100d
330,331,Bogen,83,C,und feuert den Pfeil ab.,0,0.08,0,7.0,2.1,1.2,den,Bogen,"Umsichtig tippt der Schütze, der den Pfeil gespitzt hat, den",0.6549587845802307,WE,dewiki_20180420_100d
331,332,Bogen,83,D,und feuert den Pfeil ab.,0,0.0,0,1.5,1.2,1.2,den,Bogen,"Umsichtig tippt der Schütze, der das Laub zusammengekehrt hat, den",0.5904651284217834,WE,dewiki_20180420_100d
332,333,Ziegel,84,A,und beendete den Arbeitstag.,0,0.58,1,7.0,4.8,4.2,die,Ziegel,"Schnell verlegte der Dachdecker, der das Dach abdeckte, die",0.5544372200965881,WE,dewiki_20180420_100d
333,334,Ziegel,84,B,und beendete den Arbeitstag.,0,0.5,1,1.2,1.6,4.2,die,Ziegel,"Schnell verlegte der Dachdecker, der den Ehering auszog, die",0.5109537839889526,WE,dewiki_20180420_100d
334,335,Ziegel,84,C,und beendete den Arbeitstag.,0,0.0,1,7.0,4.8,1.0,die,Ziegel,"Schnell naschte der Dachdecker, der das Dach abdeckte, die",0.5617551803588867,WE,dewiki_20180420_100d
335,336,Ziegel,84,D,und beendete den Arbeitstag.,0,0.0,1,1.2,1.6,1.0,die,Ziegel,"Schnell naschte der Dachdecker, der den Ehering auszog, die",0.5115025043487549,WE,dewiki_20180420_100d
336,337,Kartons,85,A,und die Kisten.,0,0.58,1,6.5,1.9,5.5,die,Kartons,"Zuerst stapelt der Umzugshelfer, der den Umzugswagen gefahren hat, die",0.5060747265815735,WE,dewiki_20180420_100d
337,338,Kartons,85,B,und die Kisten.,0,0.67,1,4.4,1.1,5.5,die,Kartons,"Zuerst stapelt der Umzugshelfer, der die Firma gegründet hat, die",0.4718376696109772,WE,dewiki_20180420_100d
338,339,Kartons,85,C,und die Kisten.,0,0.0,1,6.5,1.9,2.0,die,Kartons,"Zuerst serviert der Umzugshelfer, der den Umzugswagen gefahren hat, die",0.4844414293766022,WE,dewiki_20180420_100d
339,340,Kartons,85,D,und die Kisten.,0,0.0,1,4.4,1.1,2.0,die,Kartons,"Zuerst serviert der Umzugshelfer, der die Firma gegründet hat, die",0.45258647203445435,WE,dewiki_20180420_100d
340,341,Unterricht,86,A,und wurde erwischt.,2,0.5,0,7.0,5.9,6.7,den,Unterricht,"Heute früh schwänzte der Schüler, der die Klasse wiederholt hatte, den",0.5898562669754028,WE,dewiki_20180420_100d
341,342,Unterricht,86,B,und wurde erwischt.,2,0.33,0,3.8,1.8,6.7,den,Unterricht,"Heute früh schwänzte der Schüler, der das Handy verloren hatte, den",0.5663618445396423,WE,dewiki_20180420_100d
342,343,Unterricht,86,C,und wurde erwischt.,2,0.0,0,7.0,5.9,1.7,den,Unterricht,"Heute früh dekorierte der Schüler, der die Klasse wiederholt hatte, den",0.5414503216743469,WE,dewiki_20180420_100d
343,344,Unterricht,86,D,und wurde erwischt.,2,0.0,0,3.8,1.8,1.7,den,Unterricht,"Heute früh dekorierte der Schüler, der das Handy verloren hatte, den",0.5203321576118469,WE,dewiki_20180420_100d
344,345,Ausweis,87,A,und ließ die Frau in den Club.,0,0.33,1,6.4,3.3,6.6,den,Ausweis,"Am Abend kontrollierte der Türsteher, der den Geldbeutel durchsuchte, den",0.5447765588760376,WE,dewiki_20180420_100d
345,346,Ausweis,87,B,und ließ die Frau in den Club.,0,0.25,1,2.0,1.2,6.6,den,Ausweis,"Am Abend kontrollierte der Türsteher, der die Nachtluft genoss, den",0.45991435647010803,WE,dewiki_20180420_100d
346,347,Ausweis,87,C,und ließ die Frau in den Club.,0,0.0,1,6.4,3.3,1.5,den,Ausweis,"Am Abend probierte der Türsteher, der den Geldbeutel durchsuchte, den",0.510680079460144,WE,dewiki_20180420_100d
347,348,Ausweis,87,D,und ließ die Frau in den Club.,0,0.0,1,2.0,1.2,1.5,den,Ausweis,"Am Abend probierte der Türsteher, der die Nachtluft genoss, den",0.4256936013698578,WE,dewiki_20180420_100d
348,349,Windel,88,A,und warf sie in den Abfall.,0,0.92,1,6.7,2.4,6.5,die,Windel,"Umsichtig wechselte der Babysitter, der das Baby geweckt hatte, die",0.4789382517337799,WE,dewiki_20180420_100d
349,350,Windel,88,B,und warf sie in den Abfall.,0,0.83,1,1.0,1.1,6.5,die,Windel,"Umsichtig wechselte der Babysitter, der den Obstsalat zubereitet hatte, die",0.4741787612438202,WE,dewiki_20180420_100d
350,351,Windel,88,C,und warf sie in den Abfall.,0,0.08,1,6.7,2.4,1.5,die,Windel,"Umsichtig bastelte der Babysitter, der das Baby geweckt hatte, die",0.5284059643745422,WE,dewiki_20180420_100d
351,352,Windel,88,D,und warf sie in den Abfall.,0,0.0,1,1.0,1.1,1.5,die,Windel,"Umsichtig bastelte der Babysitter, der den Obstsalat zubereitet hatte, die",0.5226930379867554,WE,dewiki_20180420_100d
352,353,Gewichte,89,A,in die Höhe.,0,0.5,1,6.7,1.6,6.7,die,Gewichte,"Langsam stemmte der Bodybuilder, der das Fitnessstudio betreten hatte, die",0.46239057183265686,WE,dewiki_20180420_100d
353,354,Gewichte,89,B,in die Höhe.,0,0.42,1,1.7,2.0,6.7,die,Gewichte,"Langsam stemmte der Bodybuilder, der das Licht angemacht hatte, die",0.4878537654876709,WE,dewiki_20180420_100d
354,355,Gewichte,89,C,in die Höhe.,0,0.0,1,6.7,1.6,2.0,die,Gewichte,"Langsam verdaute der Bodybuilder, der das Fitnessstudio betreten hatte, die",0.4559122920036316,WE,dewiki_20180420_100d
355,356,Gewichte,89,D,in die Höhe.,0,0.0,1,1.7,2.0,2.0,die,Gewichte,"Langsam verdaute der Bodybuilder, der das Licht angemacht hatte, die",0.4770527780056,WE,dewiki_20180420_100d
356,357,Rohr,90,A,im Badezimmer.,0,0.17,1,6.4,1.5,5.5,das,Rohr,"Umsichtig repariert der Klempner, der das Wasser ausgestellt hat, das",0.5340566039085388,WE,dewiki_20180420_100d
357,358,Rohr,90,B,im Badezimmer.,0,0.25,1,1.3,4.6,5.5,das,Rohr,"Umsichtig repariert der Klempner, der den Kirchenchor geleitet hat, das",0.5185577273368835,WE,dewiki_20180420_100d
358,359,Rohr,90,C,im Badezimmer.,0,0.0,1,6.4,1.5,1.1,das,Rohr,"Umsichtig nascht der Klempner, der das Wasser ausgestellt hat, das",0.5346047282218933,WE,dewiki_20180420_100d
359,360,Rohr,90,D,im Badezimmer.,0,0.0,1,1.3,4.6,1.1,das,Rohr,"Umsichtig nascht der Klempner, der den Kirchenchor geleitet hat, das",0.5190419554710388,WE,dewiki_20180420_100d
360,361,Artikel,91,A,für die nächste Ausgabe.,0,0.5,0,6.4,1.5,6.1,den,Artikel,"Schnell schreibt der Journalist, der die Recherche durchgeführt hat, den",0.5401129126548767,WE,dewiki_20180420_100d
361,362,Artikel,91,B,für die nächste Ausgabe.,0,0.25,0,2.5,5.4,6.1,den,Artikel,"Schnell schreibt der Journalist, der das Portemonnaie gefunden hat, den",0.5236960053443909,WE,dewiki_20180420_100d
362,363,Artikel,91,C,für die nächste Ausgabe.,0,0.0,0,6.4,1.5,2.3,den,Artikel,"Schnell lenkt der Journalist, der die Recherche durchgeführt hat, den",0.48655080795288086,WE,dewiki_20180420_100d
363,364,Artikel,91,D,für die nächste Ausgabe.,0,0.0,0,2.5,5.4,2.3,den,Artikel,"Schnell lenkt der Journalist, der das Portemonnaie gefunden hat, den",0.46674880385398865,WE,dewiki_20180420_100d
364,365,Reifen,92,A,an seinem Rad.,0,0.67,1,6.8,4.1,6.7,den,Reifen,"Heute Morgen flickte der Radler, der die Luftpumpe benutzt hatte, den",0.5163509845733643,WE,dewiki_20180420_100d
365,366,Reifen,92,B,an seinem Rad.,0,0.67,1,1.2,1.8,6.7,den,Reifen,"Heute Morgen flickte der Radler, der den Schrank abgeschlossen hatte, den",0.4872438907623291,WE,dewiki_20180420_100d
366,367,Reifen,92,C,an seinem Rad.,0,0.0,1,6.8,4.1,1.1,den,Reifen,"Heute Morgen trank der Radler, der die Luftpumpe benutzt hatte, den",0.5118765830993652,WE,dewiki_20180420_100d
367,368,Reifen,92,D,an seinem Rad.,0,0.0,1,1.2,1.8,1.1,den,Reifen,"Heute Morgen trank der Radler, der den Schrank abgeschlossen hatte, den",0.48588770627975464,WE,dewiki_20180420_100d
368,369,Briefkasten,93,A,und fährt weiter.,2,0.58,1,6.2,1.3,6.3,den,Briefkasten,"Umgehend entleert der Postbote, der das Postauto geparkt hat, den",0.591265857219696,WE,dewiki_20180420_100d
369,370,Briefkasten,93,B,und fährt weiter.,2,0.58,1,2.5,2.0,6.3,den,Briefkasten,"Umgehend entleert der Postbote, der den Kugelschreiber verloren hat, den",0.5916469097137451,WE,dewiki_20180420_100d
370,371,Briefkasten,93,C,und fährt weiter.,2,0.0,1,6.2,1.3,1.1,den,Briefkasten,"Umgehend verdrückt der Postbote, der das Postauto geparkt hat, den",0.5847867131233215,WE,dewiki_20180420_100d
371,372,Briefkasten,93,D,und fährt weiter.,2,0.0,1,2.5,2.0,1.1,den,Briefkasten,"Umgehend verdrückt der Postbote, der den Kugelschreiber verloren hat, den",0.5765795707702637,WE,dewiki_20180420_100d
372,373,Drogen,94,A,für die nächste Woche.,0,0.5,1,6.8,2.2,4.7,die,Drogen,"Hektisch kauft der Junkie, der den Dealer angerufen hat, die",0.607225239276886,WE,dewiki_20180420_100d
373,374,Drogen,94,B,für die nächste Woche.,0,0.5,1,2.1,2.2,4.7,die,Drogen,"Hektisch kauft der Junkie, der die Kapuze aufgezogen hat, die",0.5603801608085632,WE,dewiki_20180420_100d
