,Unnamed: 0,ItemNum,Condition,context,target,continuation,semantic_association,implementation,model
167,168,56,script-unrelated,Lukas ging naar de kapper. Haastig begroette hij zijn,studenten,en begon.,0.18321487,SE,Qwen/Qwen3-Embedding-0.6B
168,169,57,control,Marie ging naar de uni. Haastig betrad ze de,collegezaal,en opende haar boek.,0.2630174,SE,Qwen/Qwen3-Embedding-0.6B
169,170,57,script-related,Marie verliet de uni. Haastig betrad ze de,collegezaal,en opende haar boek.,0.3013814,SE,Qwen/Qwen3-Embedding-0.6B
170,171,57,script-unrelated,Marie ging douchen. Haastig betrad ze de,collegezaal,en opende haar boek.,0.2600321,SE,Qwen/Qwen3-Embedding-0.6B
171,172,58,control,Thorsten begon te barbecueën. Voorzichtig plaatste hij de,aanmaakblokjes,en zocht de tang.,0.17609063,SE,Qwen/Qwen3-Embedding-0.6B
172,173,58,script-related,Thorsten stopte met barbecueën. Voorzichtig plaatste hij de,aanmaakblokjes,en zocht de tang.,0.20085326,SE,Qwen/Qwen3-Embedding-0.6B
173,174,58,script-unrelated,Thorsten betrad de bloemenwinkel. Voorzichtig plaatste hij de,aanmaakblokjes,en zocht de tang.,0.27239007,SE,Qwen/Qwen3-Embedding-0.6B
174,175,59,control,Claudia betrad de dierenwinkel. Een tijdje stond ze bij de,kooi,en dacht na over de koop.,0.27675486,SE,Qwen/Qwen3-Embedding-0.6B
175,176,59,script-related,Claudia verliet de dierenwinkel. Een tijdje stond ze bij de,kooi,en dacht na over de koop.,0.25761974,SE,Qwen/Qwen3-Embedding-0.6B
176,177,59,script-unrelated,Claudia betrad de begraafplaats. Een tijdje stond ze bij de,kooi,en dacht na over de koop.,0.2705953,SE,Qwen/Qwen3-Embedding-0.6B
177,178,60,control,Jonathan ging naar de keuken. Eerst reinigde hij de,oven,en daarna de koelkast.,0.22831425,SE,Qwen/Qwen3-Embedding-0.6B
178,179,60,script-related,Jonathan verliet de keuken. Eerst reinigde hij de,oven,en daarna de koelkast.,0.32909146,SE,Qwen/Qwen3-Embedding-0.6B
179,180,60,script-unrelated,Jonathan ging de tuin in. Eerst reinigde hij de,oven,en daarna de koelkast.,0.1779943,SE,Qwen/Qwen3-Embedding-0.6B
180,181,61,control,Lara liep naar het fornuis. Snel reinigde ze de,kookplaat,en daarna de afzuigkap.,0.26932997,SE,Qwen/Qwen3-Embedding-0.6B
181,182,61,script-related,Lara liep weg van het fornuis. Snel reinigde ze de,kookplaat,en daarna de afzuigkap.,0.25266674,SE,Qwen/Qwen3-Embedding-0.6B
182,183,61,script-unrelated,Lara ging naar het museum. Snel reinigde ze de,kookplaat,en daarna de afzuigkap.,0.17301413,SE,Qwen/Qwen3-Embedding-0.6B
183,184,62,control,Roman ging naar de boekhandel. Snel zocht hij een,roman,voor zijn vrouw.,0.34416533,SE,Qwen/Qwen3-Embedding-0.6B
184,185,62,script-related,Roman verliet de boekhandel. Snel zocht hij een,roman,voor zijn vrouw.,0.30270353,SE,Qwen/Qwen3-Embedding-0.6B
185,186,62,script-unrelated,Roman ging naar de banketbakker. Snel zocht hij een,roman,voor zijn vrouw.,0.3508443,SE,Qwen/Qwen3-Embedding-0.6B
186,187,63,control,Annika ging naar de boetiek. Ze zocht een tijdje naar,laarzen,en kocht ze toen.,0.26163307,SE,Qwen/Qwen3-Embedding-0.6B
187,188,63,script-related,Annika verliet de boetiek. Ze zocht een tijdje naar,laarzen,en kocht ze toen.,0.32484508,SE,Qwen/Qwen3-Embedding-0.6B
188,189,63,script-unrelated,Annika ging naar de spa. Ze zocht een tijdje naar,laarzen,en kocht ze toen.,0.24503903,SE,Qwen/Qwen3-Embedding-0.6B
189,190,64,control,Emil betrad de apotheek. Snel kocht hij het,medicijn,en ging toen naar huis.,0.42462093,SE,Qwen/Qwen3-Embedding-0.6B
190,191,64,script-related,Emil verliet de apotheek. Snel kocht hij het,medicijn,en ging toen naar huis.,0.39485866,SE,Qwen/Qwen3-Embedding-0.6B
191,192,64,script-unrelated,Emil betrad de manege. Snel kocht hij het,medicijn,en ging toen naar huis.,0.30178252,SE,Qwen/Qwen3-Embedding-0.6B
192,193,65,control,Susanne betrad de badkamer. Direct verwijderde ze haar,make-up,en poetste haar tanden.,0.20490746,SE,Qwen/Qwen3-Embedding-0.6B
193,194,65,script-related,Susanne verliet de badkamer. Direct verwijderde ze haar,make-up,en poetste haar tanden.,0.17442442,SE,Qwen/Qwen3-Embedding-0.6B
194,195,65,script-unrelated,Susanne ging naar de veiligheidscontrole. Direct verwijderde ze haar,make-up,en poetste haar tanden.,0.1760004,SE,Qwen/Qwen3-Embedding-0.6B
195,196,66,control,Martin kwam bij de garage. Meteen vroeg hij naar,banden,voor de winter.,0.23812795,SE,Qwen/Qwen3-Embedding-0.6B
196,197,66,script-related,Martin verliet de garage. Meteen vroeg hij naar,banden,voor de winter.,0.24795985,SE,Qwen/Qwen3-Embedding-0.6B
197,198,66,script-unrelated,Martin kwam bij de hotelreceptie. Meteen vroeg hij naar,banden,voor de winter.,0.20940948,SE,Qwen/Qwen3-Embedding-0.6B
198,199,67,control,Jutta ging naar het postkantoor. Meteen kreeg ze het,pakket,waarop ze had gewacht.,0.2193744,SE,Qwen/Qwen3-Embedding-0.6B
199,200,67,script-related,Jutta verliet het postkantoor. Meteen kreeg ze het,pakket,waarop ze had gewacht.,0.22190647,SE,Qwen/Qwen3-Embedding-0.6B
200,201,67,script-unrelated,Jutta ging naar de tandarts. Meteen kreeg ze het,pakket,waarop ze had gewacht.,0.20882009,SE,Qwen/Qwen3-Embedding-0.6B
201,202,68,control,Jens ging naar de douane. Snel toonde hij zijn,formulier,en keek de beambte aan.,0.22091563,SE,Qwen/Qwen3-Embedding-0.6B
202,203,68,script-related,Jens verliet de douane. Snel toonde hij zijn,formulier,en keek de beambte aan.,0.22623044,SE,Qwen/Qwen3-Embedding-0.6B
203,204,68,script-unrelated,Jens begon te pokeren. Snel toonde hij zijn,formulier,en keek de beambte aan.,0.17604378,SE,Qwen/Qwen3-Embedding-0.6B
204,205,69,control,Elena begon te tekenen. Meteen pakte ze het,potlood,en tekende een bloem.,0.22588603,SE,Qwen/Qwen3-Embedding-0.6B
205,206,69,script-related,Elena stopte met tekenen. Meteen pakte ze het,potlood,en tekende een bloem.,0.19917712,SE,Qwen/Qwen3-Embedding-0.6B
206,207,69,script-unrelated,Elena begon de vakantie. Meteen pakte ze het,potlood,en tekende een bloem.,0.2131284,SE,Qwen/Qwen3-Embedding-0.6B
207,208,70,control,Bruno begon zijn filmavond. Snel haalde hij de,popcorn,uit de keuken.,0.21085721,SE,Qwen/Qwen3-Embedding-0.6B
208,209,70,script-related,Bruno beëindigde zijn filmavond. Snel haalde hij de,popcorn,uit de keuken.,0.23527077,SE,Qwen/Qwen3-Embedding-0.6B
209,210,70,script-unrelated,Bruno betrad het gemeentehuis. Snel haalde hij de,popcorn,uit de keuken.,0.120083936,SE,Qwen/Qwen3-Embedding-0.6B
210,211,71,control,Jana betrad het tuincentrum. Na een tijdje vroeg ze om een,palmboom,voor het balkon.,0.35717902,SE,Qwen/Qwen3-Embedding-0.6B
211,212,71,script-related,Jana verliet het tuincentrum. Na een tijdje vroeg ze om een,palmboom,voor het balkon.,0.34971753,SE,Qwen/Qwen3-Embedding-0.6B
212,213,71,script-unrelated,Jana ging naar de kermis. Na een tijdje vroeg ze om een,palmboom,voor het balkon.,0.27082834,SE,Qwen/Qwen3-Embedding-0.6B
213,214,72,control,Nico ging naar de pizzeria. Hij greep meteen de,menukaart,en bestelde een margherita.,0.23884296,SE,Qwen/Qwen3-Embedding-0.6B
214,215,72,script-related,Nico verliet de pizzeria. Hij greep meteen de,menukaart,en bestelde een margherita.,0.27921873,SE,Qwen/Qwen3-Embedding-0.6B
215,216,72,script-unrelated,Nico ging wandelen. Hij greep meteen de,menukaart,en bestelde een margherita.,0.2833773,SE,Qwen/Qwen3-Embedding-0.6B
216,217,73,control,Beate ging zwemmen. Snel controleerde ze het,bassin,en zwom weg.,0.3418205,SE,Qwen/Qwen3-Embedding-0.6B
217,218,73,script-related,Beate kwam terug van het zwemmen. Snel controleerde ze het,bassin,en zwom weg.,0.25797215,SE,Qwen/Qwen3-Embedding-0.6B
218,219,73,script-unrelated,Beate ging met de taxi. Snel controleerde ze het,bassin,en zwom weg.,0.2608351,SE,Qwen/Qwen3-Embedding-0.6B
219,220,74,control,Hubert nam een vliegtuig. Vol enthousiasme genoot hij van de,hoogte,want hij hield van vliegen.,0.2808526,SE,Qwen/Qwen3-Embedding-0.6B
220,221,74,script-related,Hubert verliet het vliegtuig. Vol enthousiasme genoot hij van de,hoogte,want hij hield van vliegen.,0.22904782,SE,Qwen/Qwen3-Embedding-0.6B
221,222,74,script-unrelated,Hubert begon te baden. Vol enthousiasme genoot hij van de,hoogte,want hij hield van vliegen.,0.29592657,SE,Qwen/Qwen3-Embedding-0.6B
222,223,75,control,Jenni begon de les. Direct opende ze het,schoolbord,en begon te schrijven.,0.29578015,SE,Qwen/Qwen3-Embedding-0.6B
223,224,75,script-related,Jenni stopte de les. Direct opende ze het,schoolbord,en begon te schrijven.,0.25888395,SE,Qwen/Qwen3-Embedding-0.6B
224,225,75,script-unrelated,Jenni betrad de ijshal. Direct opende ze het,schoolbord,en begon te schrijven.,0.36447015,SE,Qwen/Qwen3-Embedding-0.6B
225,226,76,control,Hans betrad de klimhal. Even later greep hij het,touw,en spande het.,0.30248192,SE,Qwen/Qwen3-Embedding-0.6B
226,227,76,script-related,Hans verliet de klimhal. Even later greep hij het,touw,en spande het.,0.26820624,SE,Qwen/Qwen3-Embedding-0.6B
227,228,76,script-unrelated,Hans begon te bowlen. Even later greep hij het,touw,en spande het.,0.35635906,SE,Qwen/Qwen3-Embedding-0.6B
228,229,77,control,Clara ging naar de schietbaan. Ze kreeg meteen een,revolver,en begon op het doel te schieten.,0.20815337,SE,Qwen/Qwen3-Embedding-0.6B
229,230,77,script-related,Clara verliet de schietbaan. Ze kreeg meteen een,revolver,en begon op het doel te schieten.,0.22050254,SE,Qwen/Qwen3-Embedding-0.6B
230,231,77,script-unrelated,Clara ging op een brandweerinzet. Ze kreeg meteen een,revolver,en begon op het doel te schieten.,0.21477747,SE,Qwen/Qwen3-Embedding-0.6B
231,232,78,control,Georg nam deel aan de yogales. Na een tijdje ging hij op zijn,yogamat,zitten en deed een oefening.,0.33798233,SE,Qwen/Qwen3-Embedding-0.6B
232,233,78,script-related,Georg kwam terug van de yogales. Na een tijdje ging hij op zijn,yogamat,zitten en deed een oefening.,0.3223599,SE,Qwen/Qwen3-Embedding-0.6B
233,234,78,script-unrelated,Georg nam deel aan de voetbalwedstrijd. Na een tijdje ging hij op zijn,yogamat,zitten en deed een oefening.,0.23287225,SE,Qwen/Qwen3-Embedding-0.6B
234,235,79,control,Johanna begon de jacht. Na een tijdje zag ze de,jachthut,en liep erop af.,0.38353834,SE,Qwen/Qwen3-Embedding-0.6B
235,236,79,script-related,Johanna kwam terug van de jacht. Na een tijdje zag ze de,jachthut,en liep erop af.,0.33366168,SE,Qwen/Qwen3-Embedding-0.6B
236,237,79,script-unrelated,Johanna betrad de slagerij. Na een tijdje zag ze de,jachthut,en liep erop af.,0.3264928,SE,Qwen/Qwen3-Embedding-0.6B
237,238,80,control,Jürgen betrad de bakkerij. Even later wees hij naar de,croissant,en maakte zijn keuze.,0.23705705,SE,Qwen/Qwen3-Embedding-0.6B
238,239,80,script-related,Jürgen verliet de bakkerij. Even later wees hij naar de,croissant,en maakte zijn keuze.,0.13753903,SE,Qwen/Qwen3-Embedding-0.6B
239,240,80,script-unrelated,Jürgen betrad de dierentuin. Even later wees hij naar de,croissant,en maakte zijn keuze.,0.22701547,SE,Qwen/Qwen3-Embedding-0.6B
240,241,81,control,Frauke ging naar het stadion. Snel koos ze een,tribune,en ging zitten.,0.26241285,SE,Qwen/Qwen3-Embedding-0.6B
241,242,81,script-related,Frauke verliet het stadion. Snel koos ze een,tribune,en ging zitten.,0.25665474,SE,Qwen/Qwen3-Embedding-0.6B
242,243,81,script-unrelated,Frauke ging naar de wasserette. Snel koos ze een,tribune,en ging zitten.,0.2092447,SE,Qwen/Qwen3-Embedding-0.6B
243,244,82,control,Bernd betrad de kiosk. Hij kocht meteen een,krant,en ging weer naar huis.,0.24032505,SE,Qwen/Qwen3-Embedding-0.6B
244,245,82,script-related,Bernd verliet de kiosk. Hij kocht meteen een,krant,en ging weer naar huis.,0.2054195,SE,Qwen/Qwen3-Embedding-0.6B
245,246,82,script-unrelated,Bernd betrad het circus. Hij kocht meteen een,krant,en ging weer naar huis.,0.20506003,SE,Qwen/Qwen3-Embedding-0.6B
246,247,83,control,Nicole betrad het kantoor. Eerst liep ze naar het,bureau,en zette toen de computer aan.,0.27441797,SE,Qwen/Qwen3-Embedding-0.6B
247,248,83,script-related,Nicole verliet het kantoor. Eerst liep ze naar het,bureau,en zette toen de computer aan.,0.23733167,SE,Qwen/Qwen3-Embedding-0.6B
248,249,83,script-unrelated,Nicole betrad de sauna. Eerst liep ze naar het,bureau,en zette toen de computer aan.,0.20964482,SE,Qwen/Qwen3-Embedding-0.6B
249,250,84,control,Viktor ging naar het lab. Snel begon hij het,experiment,en maakte aantekeningen.,0.27174696,SE,Qwen/Qwen3-Embedding-0.6B
250,251,84,script-related,Viktor verliet het lab. Snel begon hij het,experiment,en maakte aantekeningen.,0.26834127,SE,Qwen/Qwen3-Embedding-0.6B
251,252,84,script-unrelated,Viktor ging naar de dierenarts. Snel begon hij het,experiment,en maakte aantekeningen.,0.17293021,SE,Qwen/Qwen3-Embedding-0.6B
252,253,85,control,Gabi ging naar de paskamer. Snel paste ze de,kleding,en ging naar de kassa.,0.19212016,SE,Qwen/Qwen3-Embedding-0.6B
253,254,85,script-related,Gabi verliet de paskamer. Snel paste ze de,kleding,en ging naar de kassa.,0.2310515,SE,Qwen/Qwen3-Embedding-0.6B
254,255,85,script-unrelated,Gabi betrad de plaats delict. Snel paste ze de,kleding,en ging naar de kassa.,0.28256622,SE,Qwen/Qwen3-Embedding-0.6B
255,256,86,control,Jakob betrad het tankstation. Hij zei meteen zijn,nummer,en betaalde.,0.2835134,SE,Qwen/Qwen3-Embedding-0.6B
256,257,86,script-related,Jakob verliet het tankstation. Hij zei meteen zijn,nummer,en betaalde.,0.22287971,SE,Qwen/Qwen3-Embedding-0.6B
257,258,86,script-unrelated,Jakob begon bomen te kappen. Hij zei meteen zijn,nummer,en betaalde.,0.2891719,SE,Qwen/Qwen3-Embedding-0.6B
258,259,87,control,Hilde begon de koets te besturen. Snel beklom ze de,koets,en daar ging ze.,0.3503142,SE,Qwen/Qwen3-Embedding-0.6B
259,260,87,script-related,Hilde was klaar met de koets besturen. Snel beklom ze de,koets,en daar ging ze.,0.34491652,SE,Qwen/Qwen3-Embedding-0.6B
260,261,87,script-unrelated,Hilde begon een kampvuur. Snel beklom ze de,koets,en daar ging ze.,0.25157934,SE,Qwen/Qwen3-Embedding-0.6B
261,262,88,control,Tom begon ontbijt te maken. Hij opende meteen de,boter,en maakte een boterham.,0.34750885,SE,Qwen/Qwen3-Embedding-0.6B
262,263,88,script-related,Tom stopte met ontbijt maken. Hij opende meteen de,boter,en maakte een boterham.,0.24238889,SE,Qwen/Qwen3-Embedding-0.6B
263,264,88,script-unrelated,Tom ging naar de kerstmarkt. Hij opende meteen de,boter,en maakte een boterham.,0.27390733,SE,Qwen/Qwen3-Embedding-0.6B
264,265,89,control,Kim ging naar het ziekenhuis. Meteen liep ze naar de,receptie,en vroeg de weg.,0.1747116,SE,Qwen/Qwen3-Embedding-0.6B
265,266,89,script-related,Kim verliet het ziekenhuis. Meteen liep ze naar de,receptie,en vroeg de weg.,0.14878461,SE,Qwen/Qwen3-Embedding-0.6B
266,267,89,script-unrelated,Kim begon haar lunch te koken. Meteen liep ze naar de,receptie,en vroeg de weg.,0.23575114,SE,Qwen/Qwen3-Embedding-0.6B
267,268,90,control,Michael begon een taart te bakken. Als eerste pakte hij een,garde,en klopte het eiwit stijf.,0.2232535,SE,Qwen/Qwen3-Embedding-0.6B
268,269,90,script-related,Michael was klaar met een taart bakken. Als eerste pakte hij een,garde,en klopte het eiwit stijf.,0.19987135,SE,Qwen/Qwen3-Embedding-0.6B
269,270,90,script-unrelated,Michael betrad het restaurant. Als eerste pakte hij een,garde,en klopte het eiwit stijf.,0.24300846,SE,Qwen/Qwen3-Embedding-0.6B
0,1,1,control,Johan betrad het restaurant. Even later opende hij de,menukaart,en kreeg een overzicht.,0.4791746437549591,WE,nlwiki_20180420_100d
1,2,1,script-related,Johan verliet het restaurant. Even later opende hij de,menukaart,en kreeg een overzicht.,0.4529707729816437,WE,nlwiki_20180420_100d
2,3,1,script-unrelated,Johan betrad het appartement. Even later opende hij de,menukaart,en kreeg een overzicht.,0.45184001326560974,WE,nlwiki_20180420_100d
3,4,2,control,Sabine betrad de bioscoop. Snel liep ze naar de,kassa,en kocht een kaartje.,0.4784449338912964,WE,nlwiki_20180420_100d
4,5,2,script-related,Sabine verliet de bioscoop. Snel liep ze naar de,kassa,en kocht een kaartje.,0.4587233066558838,WE,nlwiki_20180420_100d
5,6,2,script-unrelated,Sabine betrad de school. Snel liep ze naar de,kassa,en kocht een kaartje.,0.4258478283882141,WE,nlwiki_20180420_100d
6,7,3,control,Kevin betrad de boerderij. Zonder te aarzelen pakte hij een,mestvork,en begon te scheppen.,0.5169275403022766,WE,nlwiki_20180420_100d
7,8,3,script-related,Kevin verliet de boerderij. Zonder te aarzelen pakte hij een,mestvork,en begon te scheppen.,0.4986664354801178,WE,nlwiki_20180420_100d
8,9,3,script-unrelated,Kevin betrad de kerk. Zonder te aarzelen pakte hij een,mestvork,en begon te scheppen.,0.494991272687912,WE,nlwiki_20180420_100d
9,10,4,control,Susi betrad de huisartsenpraktijk. Vriendelijk sprak ze met de,doktersassistente,over de problematiek.,0.6350472569465637,WE,nlwiki_20180420_100d
10,11,4,script-related,Susi verliet de huisartsenpraktijk. Vriendelijk sprak ze met de,doktersassistente,over de problematiek.,0.6459746360778809,WE,nlwiki_20180420_100d
11,12,4,script-unrelated,Susi betrad het verblijf. Vriendelijk sprak ze met de,doktersassistente,over de problematiek.,0.5778786540031433,WE,nlwiki_20180420_100d
12,13,5,control,Roman betrad de bibliotheek. Kort daarna liep hij naar het,rek,en zocht een misdaadroman.,0.3249971270561218,WE,nlwiki_20180420_100d
13,14,5,script-related,Roman verliet de bibliotheek. Kort daarna liep hij naar het,rek,en zocht een misdaadroman.,0.31000182032585144,WE,nlwiki_20180420_100d
14,15,5,script-unrelated,Roman betrad de kroeg. Kort daarna liep hij naar het,rek,en zocht een misdaadroman.,0.36161646246910095,WE,nlwiki_20180420_100d
15,16,6,control,Lea begon spaghetti te koken. Voorzichtig opende ze het,pastapak,in één handbeweging.,,WE,nlwiki_20180420_100d
16,17,6,script-related,Lea was klaar met spaghetti koken. Voorzichtig opende ze het,pastapak,in één handbeweging.,,WE,nlwiki_20180420_100d
17,18,6,script-unrelated,Lea begon de muren te verven. Voorzichtig opende ze het,pastapak,in één handbeweging.,,WE,nlwiki_20180420_100d
18,19,7,control,Peter bereikte het theater. Even later liep hij naar de,loge,en ging zitten.,0.412373811006546,WE,nlwiki_20180420_100d
19,20,7,script-related,Peter verliet het theater. Even later liep hij naar de,loge,en ging zitten.,0.39683273434638977,WE,nlwiki_20180420_100d
20,21,7,script-unrelated,Peter bereikte de supermarkt. Even later liep hij naar de,loge,en ging zitten.,0.4077846109867096,WE,nlwiki_20180420_100d
21,22,8,control,Lisa betrad het station. Even later was ze op het,perron,en wachtte op de trein.,0.49111413955688477,WE,nlwiki_20180420_100d
22,23,8,script-related,Lisa verliet het station. Even later was ze op het,perron,en wachtte op de trein.,0.4839329421520233,WE,nlwiki_20180420_100d
23,24,8,script-unrelated,Lisa betrad het huis. Even later was ze op het,perron,en wachtte op de trein.,0.39557531476020813,WE,nlwiki_20180420_100d
24,25,9,control,Tim begon in de sportschool te trainen. Meteen stapte hij op de,loopband,en rende als een gek.,0.48996689915657043,WE,nlwiki_20180420_100d
25,26,9,script-related,Tim stopte in de sportschool met trainen. Meteen stapte hij op de,loopband,en rende als een gek.,0.5026525855064392,WE,nlwiki_20180420_100d
26,27,9,script-unrelated,Tim begon zijn rijles. Meteen stapte hij op de,loopband,en rende als een gek.,0.4619491994380951,WE,nlwiki_20180420_100d
27,28,10,control,Maria bereikte het vliegveld. Ze liep meteen naar de,check-in,om de koffer af te geven.,0.42959168553352356,WE,nlwiki_20180420_100d
28,29,10,script-related,Maria verliet het vliegveld. Ze liep meteen naar de,check-in,om de koffer af te geven.,0.4129658639431,WE,nlwiki_20180420_100d
29,30,10,script-unrelated,Maria bereikte het winkelcentrum. Ze liep meteen naar de,check-in,om de koffer af te geven.,0.45895513892173767,WE,nlwiki_20180420_100d
30,31,11,control,Lukas kwam naar het verjaardagsfeest. Na een tijdje overhandigde hij de,taart,en feliciteerde hij de jarige.,0.5240862369537354,WE,nlwiki_20180420_100d
31,32,11,script-related,Lukas verliet het verjaardagsfeest. Na een tijdje overhandigde hij de,taart,en feliciteerde hij de jarige.,0.5155687928199768,WE,nlwiki_20180420_100d
32,33,11,script-unrelated,Lukas kwam naar de les. Na een tijdje overhandigde hij de,taart,en feliciteerde hij de jarige.,0.5037714242935181,WE,nlwiki_20180420_100d
